"ANSICODE","HYDROID","FULLNAME","MTFCC","ALAND","AWATER","INTPTLAT","INTPTLON"
NA,"1101751298851",NA,"H2030",0,114,"+37.1755272","-80.5237859"
NA,"1101751299345",NA,"H2030",0,376,"+37.2187237","-80.5380044"
NA,"1101751299386",NA,"H2030",0,20730,"+37.2257111","-80.4284619"
NA,"1101751298959",NA,"H2030",0,119,"+37.2708431","-80.4206575"
NA,"1101751298949",NA,"H2030",0,782,"+37.2593364","-80.4416242"
NA,"1101751299308",NA,"H2030",0,779,"+37.2802878","-80.3039769"
NA,"1101751299190",NA,"H2030",0,169,"+37.2707678","-80.4006154"
NA,"1101751298947",NA,"H2030",0,85,"+37.2726739","-80.3979710"
NA,"1101751299385","Willow Springs Lk","H2030",0,1583,"+37.2489193","-80.3534190"
NA,"1101751299407",NA,"H2030",0,245,"+37.2984207","-80.3511453"
NA,"1101751299375",NA,"H2030",0,237,"+37.2688537","-80.3980048"
NA,"1101751298830","Crab Crk","H3010",0,10734,"+37.1504633","-80.5258818"
NA,"1101751298888",NA,"H2030",0,9546,"+37.1979671","-80.3678326"
NA,"1101751298909",NA,"H2030",0,204,"+37.1604156","-80.4664188"
NA,"1101751298941",NA,"H2030",0,761,"+37.1953872","-80.3863267"
NA,"1101751299463",NA,"H2030",0,467,"+37.1540511","-80.4041314"
NA,"1101751299317",NA,"H2030",0,249,"+37.1640934","-80.4661614"
NA,"1101751299254",NA,"H2030",0,523,"+37.2138101","-80.3270830"
NA,"1101751299441",NA,"H2030",0,697,"+37.1521581","-80.3486728"
NA,"1106081602691","Roanoke Riv","H3010",0,3843,"+37.2343008","-80.1930417"
NA,"1101751299475",NA,"H2030",0,1772,"+37.0974455","-80.2659188"
NA,"1101751299035",NA,"H2030",0,362,"+37.1813671","-80.2575965"
NA,"1101751299006",NA,"H2030",0,393,"+37.1468761","-80.3470690"
NA,"1101751299287",NA,"H2030",0,306,"+37.1436386","-80.3463532"
NA,"1101751299120",NA,"H2030",0,1300,"+37.2174682","-80.2220721"
NA,"1101751298976",NA,"H2030",0,379,"+37.1249882","-80.3081525"
NA,"1101751299477",NA,"H2030",0,267,"+37.1128405","-80.3876838"
NA,"1101751299452",NA,"H2030",0,1301,"+37.1253251","-80.3382158"
NA,"1101751299485",NA,"H2030",0,170,"+37.1894830","-80.2680848"
NA,"1103074353122","Roanoke Riv","H3010",0,2176,"+37.2335445","-80.1907578"
NA,"1101751299374",NA,"H2030",0,215969,"+37.0240136","-80.5323999"
NA,"1101751299411",NA,"H2030",0,2553,"+37.0590254","-80.4831365"
NA,"1101751299425",NA,"H2030",0,790,"+37.0585666","-80.5107789"
NA,"1101751299511",NA,"H2030",0,165,"+37.0966153","-80.4909481"
NA,"1101751298870",NA,"H2030",0,388,"+37.0723460","-80.4386972"
NA,"1101751299010",NA,"H2030",0,391,"+37.0949051","-80.5167431"
NA,"1101751299017",NA,"H2030",0,236,"+37.0789330","-80.4672572"
NA,"1101751299128",NA,"H2030",0,358,"+37.0759922","-80.5519684"
NA,"1101751299210",NA,"H2030",0,18959,"+37.0999639","-80.4977658"
NA,"1101751299216",NA,"H2030",0,221,"+37.0285525","-80.5106992"
NA,"1101751299123",NA,"H2030",0,373,"+36.9966126","-80.5331531"
NA,"1101751299152",NA,"H2030",0,1007,"+37.0397620","-80.4570284"
NA,"1101751299090",NA,"H2030",0,239,"+37.0364155","-80.4814419"
NA,"1101751298850",NA,"H2030",0,269,"+37.1008161","-80.5241490"
NA,"1101751299157",NA,"H2030",0,171,"+37.0932330","-80.4719935"
NA,"1101751298945",NA,"H2030",0,239,"+37.0892719","-80.4619409"
NA,"1101751298950",NA,"H2030",0,259,"+37.0366951","-80.5518685"
NA,"1101751298979",NA,"H2030",0,428,"+37.0640728","-80.4574623"
NA,"1101751299077",NA,"H2030",0,2493,"+37.1371735","-80.4590598"
NA,"1101751299330",NA,"H2030",0,364,"+37.0856097","-80.4550528"
NA,"1101751299473",NA,"H2030",0,1373,"+37.0705617","-80.3986255"
NA,"1101751299322",NA,"H2030",0,1655,"+37.1037529","-80.5358149"
NA,"1101751299276",NA,"H2030",0,704,"+37.0284825","-80.4558229"
NA,"1101751299154",NA,"H2030",0,945,"+37.1145294","-80.4630136"
NA,"1101751299191",NA,"H2030",0,244,"+37.1226989","-80.4462921"
NA,"1101751299151",NA,"H2030",0,271,"+37.0382186","-80.4811293"
NA,"1101751299263",NA,"H2030",0,294,"+37.1256293","-80.4484208"
NA,"1101751298939",NA,"H2030",0,1288,"+37.0689315","-80.3994885"
NA,"1101751299324",NA,"H2030",0,297,"+37.0269568","-80.5067739"
NA,"1101751299459",NA,"H2030",0,664,"+37.0727792","-80.4305054"
NA,"1101751299341",NA,"H2030",0,292,"+37.1174317","-80.4482104"
NA,"1101751299026",NA,"H2030",0,1250,"+37.0790704","-80.5282419"
NA,"1101751299217",NA,"H2030",0,482,"+37.0446828","-80.5251483"
NA,"1101751299072",NA,"H2030",0,512,"+37.0517851","-80.4193889"
NA,"1101751298971",NA,"H2030",0,322,"+37.1027375","-80.5103123"
NA,"1101751298983",NA,"H2030",0,235,"+37.0030027","-80.5364881"
NA,"1101751299238",NA,"H2030",0,153,"+37.0805919","-80.4544696"
NA,"1101751299384",NA,"H2030",0,591,"+37.0824061","-80.5407960"
NA,"1106081638938","New Riv","H3010",0,70353,"+37.0859833","-80.5786602"
NA,"1101751298859",NA,"H2030",0,150,"+37.0646258","-80.4293740"
NA,"1101751298952",NA,"H2030",0,205,"+37.0317469","-80.5291922"
NA,"1101751299025",NA,"H2030",0,431,"+37.0673843","-80.4108049"
NA,"1101751299286",NA,"H2030",0,201,"+37.0826093","-80.5384253"
NA,"1101751298927",NA,"H2030",0,270,"+37.0910909","-80.5057756"
NA,"1101751299260",NA,"H2030",0,227,"+37.0744605","-80.4727190"
NA,"1101751299344",NA,"H2030",0,216,"+37.0041591","-80.5487005"
NA,"1101751299100",NA,"H2030",0,904,"+37.0934000","-80.4347756"
NA,"1101751299502",NA,"H2030",0,21485,"+37.0838627","-80.4319990"
NA,"1101751299440",NA,"H2030",0,1488,"+37.0480678","-80.4868814"
NA,"1101751299420",NA,"H2030",0,1181,"+37.0344985","-80.5018404"
NA,"1101751299429",NA,"H2030",0,909,"+37.0841612","-80.4623996"
NA,"1101751299464",NA,"H2030",0,731,"+37.0699710","-80.3769033"
NA,"1101751299503",NA,"H2030",0,607,"+37.0801948","-80.5417102"
NA,"1101751299409",NA,"H2030",0,554,"+37.0424514","-80.4916214"
NA,"1101751299430",NA,"H2030",0,557,"+37.0833499","-80.4606638"
NA,"1101751299391",NA,"H2030",0,35382,"+37.2067183","-80.5595036"
NA,"1101751299067",NA,"H2030",0,844,"+37.2150374","-80.5015576"
NA,"1101751299357",NA,"H2030",0,557,"+37.1922201","-80.4051162"
NA,"1101751299203",NA,"H2030",0,108,"+37.1921835","-80.5339919"
NA,"1101751298994",NA,"H2030",0,380,"+37.1839506","-80.5159132"
NA,"1101751299146",NA,"H2030",0,451,"+37.1835254","-80.5144378"
NA,"1101751298915",NA,"H2030",0,292,"+37.2111912","-80.5527959"
NA,"1101751299248",NA,"H2030",0,573,"+37.2151276","-80.5444684"
NA,"1101751299201",NA,"H2030",0,862,"+37.2434460","-80.4301653"
NA,"1101751298954",NA,"H2030",0,326,"+37.2419654","-80.4335562"
NA,"1101751299405",NA,"H2030",0,2117,"+37.2317866","-80.4567690"
NA,"1101751298845",NA,"H2030",0,2827,"+37.2547859","-80.4072805"
NA,"1101751299259",NA,"H2030",0,408,"+37.2429414","-80.4252434"
NA,"1101751299302",NA,"H2030",0,131,"+37.2728920","-80.3832284"
NA,"1101751298846",NA,"H2030",0,224,"+37.2497723","-80.3571222"
NA,"1101751299192",NA,"H2030",0,1834,"+37.2739714","-80.3075407"
NA,"1101751299497",NA,"H2030",0,2554,"+37.1696272","-80.3543024"
NA,"1101751298891",NA,"H2030",0,251,"+37.2098640","-80.3274721"
NA,"1101751299177",NA,"H2030",0,406,"+37.1708507","-80.4252050"
NA,"1101751298955",NA,"H2030",0,868,"+37.1634619","-80.5044621"
NA,"1101751299371",NA,"H2030",0,364,"+37.1571877","-80.4621522"
NA,"1101751299016",NA,"H2030",0,448,"+37.1953926","-80.3307738"
NA,"1101751299070",NA,"H2030",0,281,"+37.2099691","-80.3547906"
NA,"1101751299528",NA,"H2030",0,182,"+37.1166937","-80.3434350"
NA,"1101751299065",NA,"H2030",0,353,"+37.1388908","-80.3500198"
NA,"1101751299009",NA,"H2030",0,152,"+37.1452463","-80.3574802"
NA,"1101751299172",NA,"H2030",0,326,"+37.1148392","-80.3789672"
NA,"1101751298864",NA,"H2030",0,872,"+37.2252724","-80.3009720"
NA,"1101751298973",NA,"H2030",0,273,"+37.1490204","-80.3534672"
NA,"1101751299233",NA,"H2030",0,95,"+37.1439490","-80.3461529"
NA,"1106081639269","Little Riv","H3010",0,451237,"+37.0415342","-80.5432202"
NA,"1101751299517",NA,"H2030",0,1237,"+37.1154113","-80.4200043"
NA,"1101751299467",NA,"H2030",0,925,"+37.0910252","-80.3032645"
NA,"1101751299443",NA,"H2030",0,1062,"+37.0468635","-80.4927336"
NA,"1101751299414",NA,"H2030",0,821,"+37.0746621","-80.3900481"
NA,"1101751299427",NA,"H2030",0,785,"+37.0472775","-80.4159422"
NA,"1101751299457",NA,"H2030",0,682,"+37.0186758","-80.5103695"
NA,"1101751299469",NA,"H2030",0,278,"+37.0384620","-80.5156412"
NA,"1101751299470",NA,"H2030",0,417,"+37.0431110","-80.4941959"
NA,"1101751299527",NA,"H2030",0,185,"+37.0941931","-80.3925053"
NA,"1101751299525",NA,"H2030",0,192,"+37.0802101","-80.5152115"
NA,"1101751299522",NA,"H2030",0,795,"+37.0731066","-80.4308078"
NA,"1101751298944",NA,"H2030",0,207,"+37.0710167","-80.4773843"
NA,"1101751299170",NA,"H2030",0,919,"+37.0781929","-80.5279666"
NA,"1101751299169",NA,"H2030",0,258,"+37.1234475","-80.4752134"
NA,"1101751299359",NA,"H2030",0,618,"+37.0694087","-80.4872702"
NA,"1101751299079",NA,"H2030",0,336,"+37.0733551","-80.2976955"
NA,"1101751299518",NA,"H2030",0,385,"+37.0793085","-80.5178123"
NA,"1101751299368",NA,"H2030",0,270,"+37.0402370","-80.5356979"
NA,"1101751299162",NA,"H2030",0,534,"+37.0049554","-80.5241146"
NA,"1101751299018",NA,"H2030",0,953,"+37.0636223","-80.5451425"
NA,"1101751299266",NA,"H2030",0,532,"+37.1274728","-80.4683405"
NA,"1101751299124",NA,"H2030",0,123,"+37.0923000","-80.5388832"
NA,"1101751299352",NA,"H2030",0,152,"+37.0164513","-80.5082934"
NA,"1101751299293",NA,"H2030",0,127,"+37.1029348","-80.5044864"
NA,"1101751299053",NA,"H2030",0,981,"+37.0414769","-80.5249550"
NA,"1101751299182",NA,"H2030",0,328,"+37.0918814","-80.5043796"
NA,"1101751298965",NA,"H2030",0,8354,"+37.0977018","-80.5377309"
NA,"1101751299329",NA,"H2030",0,464,"+37.0926045","-80.4961895"
NA,"1101751299251",NA,"H2030",0,449,"+37.0634258","-80.3935151"
NA,"1101751298862",NA,"H2030",0,354,"+37.1306821","-80.4320849"
NA,"1101751298977",NA,"H2030",0,1617,"+37.0922106","-80.4470101"
NA,"1101751299325",NA,"H2030",0,1182,"+37.0285246","-80.4171288"
NA,"1101751299495",NA,"H2030",0,2170,"+37.1054253","-80.4550037"
NA,"1101751299401",NA,"H2030",0,2603,"+37.0463574","-80.3862566"
NA,"1101751299426",NA,"H2030",0,1205,"+37.0858295","-80.4637282"
NA,"1101751299285",NA,"H2030",0,2386,"+37.1911160","-80.5308966"
NA,"1101751299098",NA,"H2030",0,257,"+37.1877344","-80.5849432"
NA,"1101751298997",NA,"H2030",0,733,"+37.2469235","-80.4617103"
NA,"1101751299044",NA,"H2030",0,436,"+37.2136069","-80.5836978"
NA,"1101751299461",NA,"H2030",0,435,"+37.2350070","-80.5146427"
NA,"1101751298970",NA,"H2030",0,591,"+37.1878066","-80.5532112"
NA,"1101751299297",NA,"H2030",0,2376,"+37.1792563","-80.5470180"
NA,"1101751299166",NA,"H2030",0,802,"+37.2071771","-80.4778776"
NA,"1101751299364",NA,"H2030",0,609,"+37.2132976","-80.4745243"
NA,"1101751299149",NA,"H2030",0,1560,"+37.2068992","-80.4901229"
NA,"1101751299023",NA,"H2030",0,574,"+37.1866470","-80.4603979"
NA,"1101751299097",NA,"H2030",0,246,"+37.2119951","-80.5839376"
NA,"1101751299400",NA,"H2030",0,495,"+37.1843125","-80.4078414"
NA,"1101751298831","Hoge Pond","H2030",0,13694,"+37.2231629","-80.4846838"
NA,"1101751299042",NA,"H2030",0,992,"+37.2140341","-80.4376379"
NA,"1101751299335",NA,"H2030",0,3002,"+37.2586672","-80.4232357"
NA,"1101751299163",NA,"H2030",0,7916,"+37.2683936","-80.3448977"
NA,"1101751299131",NA,"H2030",0,1941,"+37.2694481","-80.3457174"
NA,"1101751299307",NA,"H2030",0,4673,"+37.2728302","-80.3152052"
NA,"1101751299303",NA,"H2030",0,2163,"+37.3076003","-80.2722159"
NA,"1101751299387",NA,"H2030",0,8935,"+37.3234119","-80.2651112"
NA,"1101751298893",NA,"H2030",0,1193,"+37.2327208","-80.3586230"
NA,"1101751299438",NA,"H2030",0,395,"+37.3350425","-80.3436380"
NA,"1101751299415",NA,"H2030",0,294,"+37.2686643","-80.4041051"
NA,"1101751299187",NA,"H2030",0,1088,"+37.1855125","-80.3642302"
NA,"1101751299342",NA,"H2030",0,4565,"+37.1563303","-80.3279429"
NA,"1101751299277",NA,"H2030",0,290,"+37.1508059","-80.4111043"
NA,"1101751299189",NA,"H2030",0,3034,"+37.1692046","-80.5062447"
NA,"1101751299076",NA,"H2030",0,604,"+37.1672464","-80.4334805"
NA,"1101751298868",NA,"H2030",0,748,"+37.1758413","-80.4400204"
NA,"1101751299465",NA,"H2030",0,504,"+37.1996282","-80.3967309"
NA,"1101751299417",NA,"H2030",0,898,"+37.1291931","-80.3020207"
NA,"1101751299161",NA,"H2030",0,608,"+37.1390185","-80.3521255"
NA,"1101751299236",NA,"H2030",0,352,"+37.1160119","-80.3737270"
NA,"1101751299064",NA,"H2030",0,286,"+37.1777782","-80.2548789"
NA,"1101751299434",NA,"H2030",0,439,"+37.1505099","-80.3530958"
NA,"1101751299271",NA,"H2030",0,135,"+37.1446629","-80.3414070"
NA,"1101751298892",NA,"H2030",0,828,"+37.1835244","-80.2503702"
NA,"1101751299145",NA,"H2030",0,636,"+37.2324838","-80.2413086"
NA,"1101751299204",NA,"H2030",0,1841,"+37.1297352","-80.1836951"
NA,"1101751299346",NA,"H2030",0,625,"+37.1427396","-80.3427369"
NA,"1101751298883",NA,"H2030",0,512,"+37.1485934","-80.3470479"
NA,"1101751299432",NA,"H2030",0,2949,"+37.1971418","-80.2236030"
NA,"1101751299520",NA,"H2030",0,758,"+37.1879894","-80.2162175"
NA,"1101751299167",NA,"H2030",0,250,"+37.1234359","-80.4397221"
NA,"1101751299423",NA,"H2030",0,2697,"+37.0678197","-80.4958679"
NA,"1101751299007",NA,"H2030",0,480,"+37.1039727","-80.5054775"
NA,"1101751299243",NA,"H2030",0,276,"+37.0817539","-80.4787162"
NA,"1101751299198",NA,"H2030",0,241,"+36.9960890","-80.5332520"
NA,"1101751298881",NA,"H2030",0,833,"+37.0598464","-80.4734523"
NA,"1101751299336",NA,"H2030",0,1483,"+37.1182057","-80.5155473"
NA,"1101751299001",NA,"H2030",0,1067,"+37.0464298","-80.3917960"
NA,"1101751298910",NA,"H2030",0,2042,"+37.0713621","-80.4595347"
NA,"1101751299313",NA,"H2030",0,2854,"+37.0312956","-80.4770899"
NA,"1101751299069",NA,"H2030",0,127,"+37.0393672","-80.5551744"
NA,"1101751299229",NA,"H2030",0,190,"+37.0672303","-80.3921425"
NA,"1101751299365",NA,"H2030",0,686,"+37.0020148","-80.5341775"
NA,"1101751299380",NA,"H2030",0,2828,"+37.0829904","-80.4419669"
NA,"1101751299453",NA,"H2030",0,2117,"+37.0192362","-80.4308849"
NA,"1101751299275",NA,"H2030",0,403,"+37.1092737","-80.4829073"
NA,"1101751299315",NA,"H2030",0,293,"+37.0736899","-80.5207846"
NA,"1101751299358",NA,"H2030",0,387,"+37.1042382","-80.4625161"
NA,"1101751299021",NA,"H2030",0,365,"+37.0844295","-80.5264118"
NA,"1101751299209",NA,"H2030",0,321,"+37.0922306","-80.5213533"
NA,"1101751299099",NA,"H2030",0,609,"+37.0450460","-80.4581041"
NA,"1101751299027",NA,"H2030",0,271,"+37.0892227","-80.5136637"
NA,"1101751299046",NA,"H2030",0,1160,"+37.1388185","-80.4332956"
NA,"1101751298998",NA,"H2030",0,1135,"+37.0715585","-80.3043262"
NA,"1101751298890",NA,"H2030",0,837,"+37.0776042","-80.5330197"
NA,"1101751299052",NA,"H2030",0,465,"+37.0459913","-80.5078992"
NA,"1101751298879",NA,"H2030",0,290,"+37.0460233","-80.5179871"
NA,"1101751299126",NA,"H2030",0,590,"+37.0885254","-80.5087104"
NA,"1101751298852",NA,"H2030",0,555,"+36.9987101","-80.5314068"
NA,"1101751299247",NA,"H2030",0,239,"+37.1135355","-80.4355673"
NA,"1101751299019",NA,"H2030",0,545,"+37.0867816","-80.5410196"
NA,"1101751298974",NA,"H2030",0,297,"+37.0750978","-80.5530091"
NA,"1101751299483",NA,"H2030",0,1183,"+37.0696179","-80.4646991"
NA,"1101751299494",NA,"H2030",0,239,"+37.0872475","-80.5354366"
NA,"1101751299232",NA,"H2030",0,728,"+37.2064068","-80.5903449"
NA,"1101751298969",NA,"H2030",0,1041,"+37.2076360","-80.5838602"
NA,"1101751299220",NA,"H2030",0,112,"+37.2507316","-80.4537969"
NA,"1101751299244",NA,"H2030",0,332,"+37.1876875","-80.4533679"
NA,"1101751298867",NA,"H2030",0,4099,"+37.1886046","-80.5498030"
NA,"1101751298988",NA,"H2030",0,362,"+37.2041285","-80.5932932"
NA,"1101751299047",NA,"H2030",0,515,"+37.2140194","-80.5697299"
NA,"1101751299398",NA,"H2030",0,3047,"+37.1852454","-80.4143071"
NA,"1101751299059",NA,"H2030",0,115,"+37.1922389","-80.5341598"
NA,"1101751299147",NA,"H2030",0,209,"+37.1845650","-80.5161150"
NA,"1101751299269",NA,"H2030",0,318,"+37.1838966","-80.5162353"
NA,"1101751299292",NA,"H2030",0,3309,"+37.1788244","-80.5471592"
NA,"1101751299268",NA,"H2030",0,996,"+37.1967397","-80.5885508"
NA,"1101751299304",NA,"H2030",0,177,"+37.2036986","-80.5709453"
NA,"1101751299116",NA,"H2030",0,214,"+37.1889088","-80.5900662"
NA,"1101751299174",NA,"H2030",0,353,"+37.1916273","-80.5903529"
NA,"1101751299456",NA,"H2030",0,1011,"+37.1810840","-80.4102569"
NA,"1101751299499",NA,"H2030",0,695,"+37.2408101","-80.4436433"
NA,"1101751299406",NA,"H2030",0,639,"+37.2282266","-80.4432571"
NA,"1101751299230",NA,"H2030",0,1174,"+37.2370403","-80.4638809"
NA,"1101751299447",NA,"H2030",0,857,"+37.2427254","-80.4443554"
NA,"1101751299395",NA,"H2030",0,459,"+37.2500714","-80.4033039"
NA,"1101751299215",NA,"H2030",0,1120,"+37.2607046","-80.4177213"
NA,"1101751299101",NA,"H2030",0,306,"+37.2436892","-80.3930089"
NA,"1101751299397",NA,"H2030",0,201,"+37.2564405","-80.4018991"
NA,"1101751298880",NA,"H2030",0,229,"+37.2781235","-80.3191196"
NA,"1101751298999",NA,"H2030",0,1675,"+37.2758542","-80.3669566"
NA,"1101751299012",NA,"H2030",0,191,"+37.2577751","-80.3885461"
NA,"1101751298936",NA,"H2030",0,71,"+37.2779427","-80.3935357"
NA,"1101751299354",NA,"H2030",0,193,"+37.2551718","-80.3488798"
NA,"1101751299139",NA,"H2030",0,291,"+37.2103474","-80.3954626"
NA,"1101751299413",NA,"H2030",0,280,"+37.2671453","-80.3993385"
NA,"1101751299078",NA,"H2030",0,791,"+37.1636023","-80.4216877"
NA,"1101751299349",NA,"H2030",0,781,"+37.1626846","-80.4416968"
NA,"1101751298861",NA,"H2030",0,809,"+37.1658295","-80.3791316"
NA,"1101751299102",NA,"H2030",0,1672,"+37.1614392","-80.4279675"
NA,"1101751299451",NA,"H2030",0,128,"+37.1618232","-80.4139010"
NA,"1101751299442",NA,"H2030",0,1459,"+37.1661066","-80.5188256"
NA,"1101751299168",NA,"H2030",0,1372,"+37.1550827","-80.5283198"
NA,"1101751298887",NA,"H2030",0,1343,"+37.2039356","-80.3491522"
NA,"1106081638937","New Riv","H3010",0,3027348,"+37.2102248","-80.6094922"
NA,"1101751298992",NA,"H2030",0,3364,"+37.2239755","-80.3586137"
NA,"1101751299393",NA,"H2030",0,5558,"+37.1793414","-80.2929833"
NA,"1101751299445",NA,"H2030",0,649,"+37.1212688","-80.3771352"
NA,"1101751299075",NA,"H2030",0,2406,"+37.2079872","-80.2359566"
NA,"1101751299041",NA,"H2030",0,227,"+37.1157683","-80.2015644"
NA,"1101751298993",NA,"H2030",0,231,"+37.0951273","-80.2522497"
NA,"1101751299109",NA,"H2030",0,1117,"+37.1425382","-80.3412567"
NA,"1101751298942",NA,"H2030",0,392,"+37.2323764","-80.3036487"
NA,"1101751299159",NA,"H2030",0,289,"+37.1213565","-80.3683992"
NA,"1101751299478",NA,"H2030",0,1496,"+37.1329115","-80.1832581"
NA,"1101751299472",NA,"H2030",0,1676,"+37.1361013","-80.4375889"
NA,"1101751299513",NA,"H2030",0,761,"+37.1174881","-80.4407656"
NA,"1101751299498",NA,"H2030",0,553,"+37.0729580","-80.4596770"
NA,"1101751299510",NA,"H2030",0,281,"+37.0404613","-80.5133335"
NA,"1101751299390",NA,"H2030",0,328,"+37.1338782","-80.4870060"
NA,"1101751299181",NA,"H2030",0,924,"+37.0360354","-80.4810225"
NA,"1101751298897",NA,"H2030",0,678,"+37.1464100","-80.4627283"
NA,"1101751299093",NA,"H2030",0,490,"+37.0995932","-80.4547982"
NA,"1101751299083",NA,"H2030",0,397,"+37.0832636","-80.5370082"
NA,"1101751299055",NA,"H2030",0,487,"+37.0734030","-80.5205967"
NA,"1101751299326",NA,"H2030",0,896,"+37.1380684","-80.4352099"
NA,"1101751299314",NA,"H2030",0,227,"+37.1124356","-80.4233227"
NA,"1101751299224",NA,"H2030",0,367,"+37.0148338","-80.4433548"
NA,"1101751298922",NA,"H2030",0,382,"+37.0292004","-80.5077050"
NA,"1101751299164",NA,"H2030",0,1352,"+37.1378413","-80.4192297"
NA,"1101751299000",NA,"H2030",0,440,"+37.1012545","-80.4503340"
NA,"1101751298853",NA,"H2030",0,2649,"+37.0708438","-80.3962419"
NA,"1101751298946",NA,"H2030",0,270,"+37.0865679","-80.5211078"
NA,"1101751299351",NA,"H2030",0,206,"+37.1087207","-80.5091776"
NA,"1101751299311",NA,"H2030",0,322,"+37.0264565","-80.5068083"
NA,"1101751299173",NA,"H2030",0,221,"+37.0763544","-80.5411497"
NA,"1101751299431",NA,"H2030",0,484,"+37.0998168","-80.4887625"
NA,"1101751299143",NA,"H2030",0,317,"+37.1195861","-80.4383108"
NA,"1101751299272",NA,"H2030",0,103,"+37.0053834","-80.5264182"
NA,"1101751298931",NA,"H2030",0,194,"+37.0072178","-80.5437129"
NA,"1101751298964",NA,"H2030",0,235,"+37.0583469","-80.3878696"
NA,"1101751299036",NA,"H2030",0,252,"+37.0952930","-80.5365644"
NA,"1101751299040",NA,"H2030",0,374,"+37.0656161","-80.4434965"
NA,"1101751299369",NA,"H2030",0,927,"+37.0874687","-80.4897252"
NA,"1101751299184",NA,"H2030",0,252,"+37.0311796","-80.5512756"
NA,"1101751298919",NA,"H2030",0,2723,"+37.0849497","-80.5430380"
NA,"1101751299211",NA,"H2030",0,907,"+37.0421820","-80.4394722"
NA,"1101751299061",NA,"H2030",0,162,"+37.0747515","-80.4780590"
NA,"1101751298918",NA,"H2030",0,3525,"+37.0567022","-80.4250059"
NA,"1101751299150",NA,"H2030",0,992,"+37.0853125","-80.4991211"
NA,"1101751298980",NA,"H2030",0,728,"+37.0622353","-80.4004397"
NA,"1101751299037",NA,"H2030",0,335,"+37.1224609","-80.4550363"
NA,"1101751298916",NA,"H2030",0,343,"+37.1090345","-80.4994170"
NA,"1101751298875",NA,"H2030",0,1104,"+37.1629084","-80.4845582"
NA,"1101751299246",NA,"H2030",0,158,"+37.0232266","-80.4079811"
NA,"1101751299355",NA,"H2030",0,218,"+37.0330251","-80.5319251"
NA,"1101751299526",NA,"H2030",0,2671,"+37.1103308","-80.5037914"
NA,"1101751299507",NA,"H2030",0,477,"+37.0599679","-80.4708193"
NA,"1101751299505",NA,"H2030",0,455,"+37.2432318","-80.4704589"
NA,"1101751299158",NA,"H2030",0,1031,"+37.2174674","-80.5572398"
NA,"1101751299087",NA,"H2030",0,285,"+37.1750710","-80.5229254"
NA,"1101751299212",NA,"H2030",0,708,"+37.2297517","-80.6013977"
NA,"1101751298873",NA,"H2030",0,3163,"+37.1912628","-80.5317951"
NA,"1101751299267",NA,"H2030",0,1529,"+37.2525567","-80.5447494"
NA,"1101751299228",NA,"H2030",0,1178,"+37.2156946","-80.4779969"
NA,"1101751299231",NA,"H2030",0,576,"+37.1891670","-80.5914393"
NA,"1101751298908",NA,"H2030",0,729,"+37.1924152","-80.5346668"
NA,"1101751298854",NA,"H2030",0,224,"+37.1817638","-80.5601430"
NA,"1101751298902",NA,"H2030",0,1386,"+37.2170619","-80.5729131"
NA,"1101751298925",NA,"H2030",0,281,"+37.2293875","-80.5044394"
NA,"1101751299188",NA,"H2030",0,128,"+37.2153408","-80.5112635"
